date,circulating,bridgedTo,bridgedTo_bridges_not-found_not-found_amount,minted,chain,peg_type,bridgedTo_bridges_not-found_ethereum_amount
2025-04-26,2680199.0,2680199.0,2680199.0,,Fraxtal,peggedUSD,
2025-04-27,2680199.0,2680199.0,2680199.0,,Fraxtal,peggedUSD,
2025-04-28,2680199.0,2680199.0,2680199.0,,Fraxtal,peggedUSD,
2025-04-29,2580167.0,2580167.0,2580167.0,,Fraxtal,peggedUSD,
2025-04-30,2580167.0,2580167.0,2580167.0,,Fraxtal,peggedUSD,
2025-05-01,2565232.0,2565232.0,2565232.0,,Fraxtal,peggedUSD,
2025-05-02,2497636.0,2497636.0,2497636.0,,Fraxtal,peggedUSD,
2025-05-03,2552636.0,2552636.0,2552636.0,,Fraxtal,peggedUSD,
2025-05-04,2629221.0,2629221.0,2629221.0,,Fraxtal,peggedUSD,
2025-05-05,2629221.0,2629221.0,2629221.0,,Fraxtal,peggedUSD,
2025-05-06,2629221.0,2629221.0,2629221.0,,Fraxtal,peggedUSD,
2025-05-07,2649221.0,2649221.0,2649221.0,,Fraxtal,peggedUSD,
2025-05-08,2704411.0,2704411.0,2704411.0,,Fraxtal,peggedUSD,
2025-05-09,2795388.0,2795388.0,2795388.0,,Fraxtal,peggedUSD,
2025-05-10,2795388.0,2795388.0,2795388.0,,Fraxtal,peggedUSD,
2025-05-11,3103923.0,3103923.0,3103923.0,,Fraxtal,peggedUSD,
2025-05-12,3107821.0,3107821.0,3107821.0,,Fraxtal,peggedUSD,
2025-05-13,3187821.0,3187821.0,3187821.0,,Fraxtal,peggedUSD,
2025-05-14,3266276.0,3266276.0,3266276.0,,Fraxtal,peggedUSD,
2025-05-15,3340479.0,3340479.0,3340479.0,,Fraxtal,peggedUSD,
2025-05-16,3297158.34963421,3297158.34963421,3297158.34963421,,Fraxtal,peggedUSD,
2024-03-05,3.0,3.0,3.0,,BSC,peggedUSD,
2024-03-06,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-07,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-08,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-09,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-10,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-11,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-12,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-13,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-14,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-15,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-16,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-17,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-18,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-19,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-20,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-21,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-22,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-23,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-24,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-25,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-26,6.0,6.0,6.0,,BSC,peggedUSD,
2024-03-27,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-03-28,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-03-29,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-03-30,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-03-31,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-01,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-02,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-03,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-04,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-05,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-06,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-07,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-08,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-09,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-10,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-11,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-12,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-13,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-14,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-15,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-16,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-17,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-18,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-19,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-20,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-21,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-22,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-23,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-24,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-25,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-26,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-27,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-28,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-29,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-04-30,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-05-01,75006.0,75006.0,75006.0,,BSC,peggedUSD,
2024-05-02,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-03,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-04,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-05,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-06,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-07,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-08,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-09,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-10,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-11,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-12,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-13,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-14,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-15,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-16,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-17,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-18,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-19,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-20,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-21,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-22,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-23,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-24,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-25,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-26,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-27,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-28,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-29,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-30,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-05-31,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-01,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-02,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-03,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-04,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-05,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-06,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-07,101006.0,101006.0,101006.0,,BSC,peggedUSD,
2024-06-08,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-09,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-10,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-11,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-12,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-13,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-14,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-15,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-16,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-17,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-18,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-19,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-20,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-21,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-22,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-23,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-24,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-25,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-26,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-27,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-28,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-29,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-06-30,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-01,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-02,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-03,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-04,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-05,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-06,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-07,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-08,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-09,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-10,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-11,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-12,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-13,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-14,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-15,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-16,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-17,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-18,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-19,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-20,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-21,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-22,101004.0,101004.0,101004.0,,BSC,peggedUSD,
2024-07-23,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-24,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-25,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-26,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-27,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-28,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-29,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-30,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-07-31,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-01,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-02,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-03,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-04,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-05,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-06,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-07,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-08,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-09,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-10,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-11,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-12,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-13,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-14,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-15,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-16,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-17,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-18,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-19,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-20,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-21,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-22,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-23,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-24,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-25,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-26,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-27,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-28,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-29,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-30,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-08-31,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-01,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-02,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-03,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-04,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-05,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-06,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-07,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-08,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-09,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-10,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-11,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-12,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-13,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-14,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-15,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-16,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-17,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-18,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-19,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-20,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-21,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-22,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-23,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-24,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-25,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-26,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-27,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-28,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-29,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-09-30,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-01,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-02,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-03,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-04,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-05,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-06,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-07,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-08,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-09,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-10,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-11,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-12,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-13,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-14,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-15,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-16,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-17,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-18,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-19,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-20,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-21,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-22,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-23,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-24,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-25,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-26,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-27,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-28,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-29,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-30,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-10-31,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-01,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-02,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-03,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-04,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-05,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-06,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-07,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-08,64101.0,64101.0,64101.0,,BSC,peggedUSD,
2024-11-09,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-10,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-11,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-12,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-13,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-14,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-15,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-16,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-17,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-18,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-19,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-20,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-21,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-22,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-23,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-24,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-25,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-26,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-27,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-28,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-29,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-11-30,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-01,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-02,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-03,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-04,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-05,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-06,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-07,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-08,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-09,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-10,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-11,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-12,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-13,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-14,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-15,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-16,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-17,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-18,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-19,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-20,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-21,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-22,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-23,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-24,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-25,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-26,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-27,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-28,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-29,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-30,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2024-12-31,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-01,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-02,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-03,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-04,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-05,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-06,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-07,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-08,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-09,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-10,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-11,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-12,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-13,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-14,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-15,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-16,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-17,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-18,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-19,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-20,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-21,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-22,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-23,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-24,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-25,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-26,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-27,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-28,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-29,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-30,29439.0,29439.0,29439.0,,BSC,peggedUSD,
2025-01-31,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-01,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-02,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-03,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-04,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-05,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-06,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-07,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-08,1058.0,1058.0,1058.0,,BSC,peggedUSD,
2025-02-09,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-10,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-11,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-12,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-13,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-14,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-15,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-16,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-17,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-18,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-19,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-20,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-21,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-22,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-23,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-24,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-25,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-26,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-27,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-02-28,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-01,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-02,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-03,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-04,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-05,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-06,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-07,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-08,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-09,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-10,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-11,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-12,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-13,1055.0,1055.0,1055.0,,BSC,peggedUSD,
2025-03-14,1055.0,1055.0,1055.0,,BSC,peggedUSD,
